q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,Country,Year,Income Group,Susceptibility,q27
13 or below,Male,No,No,No,Yes,Yes,,Yes,No,No,Yes,Yes,No,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,Male,No,No,No,No,Yes,,Yes,Yes,No,Yes,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,Male,Yes,No,No,No,Yes,,Yes,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,susceptible,yes
13 or below,Male,No,No,No,Yes,Yes,,Yes,No,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,Male,No,No,No,Yes,No,,Yes,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,Male,No,No,No,Yes,No,,Yes,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,Male,Yes,No,Yes,No,Yes,,Yes,Yes,No,No,No,Yes,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,Male,Yes,Yes,No,No,Yes,,Yes,Yes,Yes,No,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,Yes,Yes,,Yes,Yes,Yes,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,Yes,No,Yes,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,No,No,No,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,Yes,Yes,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,Yes,No,No,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,susceptible,yes
13 or below,,Yes,Yes,No,No,No,,Yes,Yes,No,Yes,No,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,,No,No,No,Yes,Yes,,Yes,No,No,No,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,,No,No,No,No,Yes,,Yes,Yes,No,No,Yes,Yes,No,Thailand,2022,Upper middle income,susceptible,yes
13 or below,,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,No,Thailand,2022,Upper middle income,susceptible,yes
13 or below,,No,No,No,Yes,Yes,,Yes,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,susceptible,no
13 or below,,No,Yes,Yes,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,No,No,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,Yes,Yes,No,Yes,Yes,,Yes,No,Yes,Yes,No,Yes,Yes,Thailand,2022,Upper middle income,susceptible,no
13 or below,,No,Yes,No,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,Yes,Yes,No,Yes,,Yes,Yes,Yes,No,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,Male,No,Yes,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,susceptible,no
13 or below,Male,No,No,No,No,Yes,,Yes,No,Yes,No,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,Male,No,No,No,No,Yes,,No,Yes,No,No,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,Male,No,No,No,No,Yes,,No,Yes,No,No,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,Male,No,No,No,Yes,Yes,,Yes,Yes,No,No,No,No,Yes,Thailand,2022,Upper middle income,susceptible,no
13 or below,,Yes,Yes,Yes,No,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,,No,No,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,Yes,No,No,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,Yes,Yes,Yes,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,Yes,Yes,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,No,Thailand,2022,Upper middle income,susceptible,no
13 or below,,No,Yes,Yes,No,Yes,,Yes,Yes,Yes,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,Yes,Yes,Yes,Yes,,Yes,Yes,No,Yes,No,,No,Thailand,2022,Upper middle income,susceptible,yes
13 or below,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,Yes,Yes,No,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,Yes,Yes,Yes,,Yes,No,No,No,No,No,No,Thailand,2022,Upper middle income,susceptible,yes
14 years,,No,No,No,Yes,Yes,,Yes,Yes,Yes,No,No,No,Yes,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,No,Yes,,No,No,Yes,No,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,Yes,Yes,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,susceptible,yes
14 years,,Yes,Yes,Yes,No,Yes,,Yes,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,No,Yes,,Yes,No,No,No,No,No,No,Thailand,2022,Upper middle income,susceptible,no
14 years,Male,Yes,No,Yes,No,Yes,,Yes,No,No,Yes,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,Male,No,No,No,No,Yes,,Yes,No,Yes,No,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,Male,No,Yes,Yes,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,Male,No,No,No,No,Yes,,Yes,No,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,Male,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,Male,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,yes
15 or above,Male,No,No,No,Yes,Yes,,Yes,Yes,Yes,No,No,Yes,No,Thailand,2022,Upper middle income,susceptible,no
15 or above,Male,No,No,No,No,Yes,,No,Yes,No,Yes,No,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,Male,No,Yes,Yes,Yes,Yes,,Yes,No,Yes,Yes,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,Male,No,No,No,No,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,Male,No,Yes,Yes,No,Yes,,No,Yes,Yes,No,Yes,Yes,No,Thailand,2022,Upper middle income,susceptible,no
15 or above,Male,No,No,No,No,Yes,,Yes,No,No,No,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,Male,No,No,No,No,Yes,,Yes,Yes,No,Yes,No,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,Yes,No,Yes,,Yes,Yes,Yes,No,Yes,Yes,Yes,Thailand,2022,Upper middle income,susceptible,no
14 years,,No,Yes,Yes,Yes,Yes,,Yes,Yes,No,No,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,Yes,Yes,Yes,Yes,,Yes,No,Yes,Yes,No,Yes,Yes,Thailand,2022,Upper middle income,susceptible,yes
14 years,,No,Yes,No,No,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,No,Yes,,Yes,No,No,Yes,Yes,No,Yes,Thailand,2022,Upper middle income,susceptible,yes
14 years,,No,No,No,Yes,Yes,,Yes,Yes,No,Yes,No,No,No,Thailand,2022,Upper middle income,non-susceptible,yes
14 years,,No,No,Yes,No,Yes,,Yes,No,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,susceptible,no
14 years,,No,No,No,Yes,Yes,,Yes,Yes,No,Yes,Yes,No,Yes,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,Yes,No,No,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,Yes,Yes,No,No,Yes,,Yes,Yes,Yes,Yes,No,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,yes
15 or above,,Yes,Yes,No,No,Yes,,Yes,Yes,Yes,No,No,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,No,No,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,No,No,Yes,,Yes,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,yes
15 or above,,No,No,No,No,Yes,,Yes,Yes,No,No,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,Yes,No,No,Yes,,Yes,No,No,No,No,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,Yes,Yes,Yes,No,Yes,,Yes,Yes,Yes,No,Yes,No,Yes,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,Yes,No,Yes,Yes,Yes,,Yes,No,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,No,No,Yes,,No,No,No,Yes,No,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,Yes,No,Yes,,Yes,No,No,No,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,susceptible,no
15 or above,,No,Yes,Yes,No,No,,Yes,No,No,No,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,yes
15 or above,,Yes,No,No,Yes,Yes,,Yes,Yes,No,No,No,Yes,No,Thailand,2022,Upper middle income,susceptible,yes
15 or above,,No,No,No,Yes,Yes,,Yes,No,No,Yes,No,Yes,No,Thailand,2022,Upper middle income,non-susceptible,yes
15 or above,,No,No,No,Yes,Yes,,No,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,No,No,Yes,,Yes,No,No,No,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,No,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,No,No,Yes,,Yes,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,Yes,No,No,Yes,,Yes,Yes,No,No,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,Yes,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,Yes,Yes,Yes,No,Yes,,Yes,No,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,Yes,Yes,,Yes,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,Yes,Yes,,Yes,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,Yes,No,Yes,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,Thailand,2022,Upper middle income,susceptible,no
13 or below,,No,No,No,Yes,Yes,,Yes,No,No,Yes,Yes,No,Yes,Thailand,2022,Upper middle income,susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,No,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,,No,No,No,No,Yes,,Yes,Yes,No,No,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,No,No,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,No,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,No,Yes,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,Yes,No,Yes,No,Yes,,Yes,Yes,No,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,susceptible,no
13 or below,,Yes,No,No,No,Yes,,Yes,No,Yes,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,Yes,Yes,Yes,No,No,,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,No,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,Yes,No,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,,No,No,No,Yes,Yes,,Yes,No,No,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,Yes,Yes,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,susceptible,yes
13 or below,,No,No,No,No,Yes,,Yes,No,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,No,Yes,,Yes,No,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,Yes,No,Yes,Yes,,Yes,No,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,Yes,No,No,Yes,,No,No,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,Yes,Yes,Yes,No,Yes,,Yes,Yes,Yes,No,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,No,No,Yes,No,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,No,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,Yes,Yes,,Yes,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,Yes,No,Yes,No,No,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,,Yes,Yes,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,No,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,,No,No,No,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,,No,No,No,Yes,Yes,,Yes,No,No,No,No,No,No,Thailand,2022,Upper middle income,susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,Yes,Yes,No,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,No,Yes,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,Yes,Yes,,Yes,No,No,Yes,No,Yes,No,Thailand,2022,Upper middle income,susceptible,no
13 or below,,No,No,No,Yes,Yes,,Yes,No,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,,No,No,No,No,Yes,,No,No,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,,No,No,No,No,Yes,,Yes,No,No,Yes,Yes,No,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,No,,Yes,Yes,No,No,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,No,No,Yes,No,No,No,Yes,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,,No,No,No,Yes,Yes,,Yes,No,No,Yes,No,No,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,No,No,No,Yes,,Yes,No,No,No,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,Yes,No,Yes,Yes,,Yes,No,No,No,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,Yes,No,No,Yes,Yes,,Yes,No,No,Yes,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,No,Yes,,No,No,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,No,Yes,,No,Yes,No,No,No,No,Yes,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,Yes,Yes,,Yes,Yes,No,No,No,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,Yes,Yes,,Yes,Yes,No,Yes,No,No,No,Thailand,2022,Upper middle income,susceptible,yes
14 years,,No,No,No,Yes,Yes,,Yes,Yes,No,No,No,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,No,Yes,,Yes,No,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,No,Yes,,Yes,No,No,No,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,No,Yes,,Yes,No,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,Yes,No,No,Yes,,Yes,Yes,,Yes,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,No,No,,Yes,Yes,No,No,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,Yes,Yes,No,Yes,Yes,,Yes,Yes,No,No,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,yes
14 years,,No,No,No,No,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,No,Yes,,No,No,No,No,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,yes
14 years,,No,Yes,No,No,No,,Yes,No,Yes,Yes,Yes,No,Yes,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,Yes,Yes,,Yes,No,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,yes
14 years,,Yes,Yes,No,No,Yes,,Yes,Yes,No,No,Yes,No,No,Thailand,2022,Upper middle income,susceptible,yes
15 or above,,No,No,No,No,Yes,,No,Yes,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,No,Yes,,Yes,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,yes
14 years,,No,No,No,No,Yes,,Yes,No,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,yes
14 years,,No,No,No,No,Yes,,Yes,Yes,No,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,No,Yes,,Yes,No,No,Yes,No,No,No,Thailand,2022,Upper middle income,non-susceptible,yes
14 years,,No,No,No,Yes,Yes,,Yes,No,Yes,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,yes
14 years,,No,No,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,Yes,Yes,,Yes,No,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,susceptible,yes
14 years,,No,No,No,No,Yes,,Yes,No,No,Yes,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
14 years,,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,No,Yes,No,,Yes,No,No,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,No,Yes,Yes,,Yes,No,No,Yes,No,No,No,Thailand,2022,Upper middle income,susceptible,no
15 or above,,No,No,No,No,Yes,,Yes,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,No,No,Yes,,Yes,No,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,No,No,Yes,,Yes,No,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,Yes,No,Yes,Yes,,Yes,No,No,Yes,No,No,No,Thailand,2022,Upper middle income,non-susceptible,yes
15 or above,,No,Yes,Yes,No,Yes,,Yes,Yes,No,No,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,No,No,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,Yes,Yes,Yes,,Yes,No,No,Yes,No,Yes,No,Thailand,2022,Upper middle income,susceptible,no
15 or above,,No,No,No,Yes,Yes,,Yes,No,Yes,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,yes
15 or above,,No,No,No,No,Yes,,Yes,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,No,No,Yes,,Yes,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,No,No,No,Yes,,No,Yes,No,Yes,No,No,No,Thailand,2022,Upper middle income,susceptible,yes
15 or above,,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,Yes,Yes,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
15 or above,,No,Yes,Yes,Yes,Yes,,Yes,No,Yes,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,susceptible,yes
15 or above,,No,No,No,No,Yes,,Yes,No,No,No,No,Yes,No,Thailand,2022,Upper middle income,non-susceptible,yes
15 or above,,No,No,No,No,Yes,,No,Yes,No,Yes,No,No,No,Thailand,2022,Upper middle income,susceptible,yes
15 or above,,No,No,No,No,Yes,,No,Yes,No,Yes,No,No,No,Thailand,2022,Upper middle income,susceptible,yes
15 or above,,No,Yes,No,Yes,Yes,,Yes,No,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,susceptible,yes
15 or above,,No,No,No,Yes,Yes,,Yes,No,No,Yes,No,No,No,Thailand,2022,Upper middle income,susceptible,yes
15 or above,,No,No,No,No,Yes,,Yes,No,No,No,No,Yes,No,Thailand,2022,Upper middle income,non-susceptible,yes
15 or above,,No,No,No,No,Yes,,Yes,No,No,No,No,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,Male,Yes,No,No,No,No,,Yes,Yes,Yes,Yes,No,Yes,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,Male,No,No,No,No,Yes,,Yes,Yes,Yes,No,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,Male,No,No,No,No,Yes,,Yes,No,No,Yes,No,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,Male,No,No,No,Yes,Yes,,Yes,No,Yes,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,Male,Yes,Yes,Yes,No,Yes,,No,No,No,,No,No,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,Male,Yes,No,Yes,No,Yes,,Yes,Yes,No,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,susceptible,yes
13 or below,Male,No,No,No,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,Male,No,Yes,Yes,No,Yes,,No,Yes,No,Yes,No,Yes,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,,No,No,No,Yes,No,,No,Yes,No,Yes,Yes,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,No,Yes,No,No,Yes,,No,Yes,No,Yes,No,Yes,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,,No,Yes,Yes,No,Yes,,No,No,No,Yes,No,No,Yes,Thailand,2022,Upper middle income,susceptible,yes
13 or below,,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,Yes,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,,No,No,No,No,Yes,,Yes,Yes,No,No,No,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
13 or below,,Yes,No,No,No,Yes,,Yes,Yes,No,Yes,Yes,No,No,Thailand,2022,Upper middle income,non-susceptible,yes
13 or below,,No,No,No,No,Yes,,Yes,Yes,No,Yes,No,Yes,No,Thailand,2022,Upper middle income,non-susceptible,no
